batter_id,bat_speed_strikes,swing_length_strikes,swing_path_tilt_strikes,vert_attack_angle_strikes,horz_attack_angle_strikes
608369,0.11164351786718364,0.01046346085418753,0.09239978271058674,-0.12684227675444845,0.2792190699013572
608385,0.30940389061878765,0.046695152606300194,0.041837020714281914,0.16637635391642805,-0.756542299802574
608671,-0.005483384322507433,-0.02156829417759983,0.09592074281891809,-0.5603809024889799,0.06595173860391731
608701,0.06225919320467618,0.023867243574444686,-0.12699922797408958,0.13350053104196638,-0.47577412729013
608841,0.14448825459070852,0.011482875238982058,0.04941974860585591,0.2241611110095924,-0.10963641619267035
609280,0.008819263586126436,0.04748849420539762,-0.09359862430987727,0.7181322484826215,-0.5392696856694181
613564,0.01646136273541553,0.013908883047887054,0.041691748757766725,0.31352926882078613,-0.2809221774711193
620443,-0.18251097427702123,-0.023667312617730897,0.05852107132927701,-0.30873978472751423,0.25237585508937266
621020,0.05433257696828994,-0.002461142691865611,-0.03590744364609298,0.11404599809902806,0.09712647188541236
621028,0.03604554647227562,-0.008856699539110162,0.08306148315662053,-0.18207644141814078,0.1441484127302104
621035,-0.012295232263389492,-0.0180916136272002,0.19390646947683896,-0.3191851428104483,0.5323509351122535
621043,-0.08896406630592003,-0.017661609372484316,-0.15479038185328897,-0.1908261183166529,0.6729739890999507
