"pitcher_id","pitcher_full_name","pitch_type","Pitches","xRV_Residual","Distortion","Selection","pitch_label"
668909,"Gavin Williams","FC",276,0.002,0,0.001,"Cutter"
668941,"JoJo Romero","CH",224,0.002,0,0.002,"Changeup"
668941,"JoJo Romero","ST",304,0.002,0,0.002,"Sweeper"
668964,"Tobias Myers","CH",101,0.002,0,0.002,"Changeup"
669022,"MacKenzie Gore","CH",264,0.002,0,0.002,"Changeup"
669084,"DL Hall","CH",134,0.002,0,0.002,"Changeup"
669199,"Lake Bachar","SL",126,0.002,0,0.002,"Slider"
669211,"Keegan Akin","SL",290,0.002,0,0.002,"Slider"
669330,"Tyler Wells","FF",144,0.002,0,0.001,"Four-Seam FB"
669387,"Carmen Mlodzinski","ST",168,0.002,0,0.002,"Sweeper"
669432,"Trevor Rogers","CH",509,0.002,0,0.002,"Changeup"
669622,"Anthony Bender","ST",310,0.002,0,0.002,"Sweeper"
669684,"Chris Murphy","SL",138,0.002,0,0.002,"Slider"
669711,"Greg Weissert","ST",153,0.002,0,0.002,"Sweeper"
669796,"Jose E. Hernandez","SL",130,0.002,0.001,0.001,"Slider"
669854,"Ronel Blanco","CU",145,0.002,0,0.002,"Curveball"
669923,"George Kirby","FS",237,0.002,0,0.002,"Splitter"
670174,"Josh Winckowski","SL",140,0.002,0,0.002,"Slider"
670970,"Adrian Morejon","SL",249,0.002,0,0.002,"Slider"
670990,"Yohan Ramírez","ST",179,0.002,0,0.002,"Sweeper"
671131,"Jackson Rutledge","SL",189,0.002,0,0.002,"Slider"
671212,"Joe Boyle","SL",286,0.002,0,0.002,"Slider"
671737,"Taj Bradley","FC",527,0.002,0,0.002,"Cutter"
671922,"Cade Smith","FS",231,0.002,0.001,0.001,"Splitter"
672282,"Reid Detmers","CH",161,0.002,0,0.002,"Changeup"
672391,"Kaleb Ort","ST",104,0.002,0,0.002,"Sweeper"
672582,"Angel Zerpa","SL",316,0.002,0,0.001,"Slider"
672782,"Yoendrys Gómez","ST",106,0.002,0,0.002,"Sweeper"
672841,"Carlos Vargas","SL",103,0.002,0,0.002,"Slider"
673513,"Yuki Matsui","SL",207,0.002,0,0.001,"Slider"
675540,"Xzavion Curry","SL",277,0.002,0,0.001,"Slider"
675627,"Michael Grove","SL",253,0.002,0,0.002,"Slider"
676106,"Emerson Hancock","CH",253,0.002,0,0.002,"Changeup"
676263,"Jack Dreyer","SL",284,0.002,0,0.002,"Slider"
676428,"Brant Hurter","ST",190,0.002,0,0.002,"Sweeper"
676440,"Tanner Bibee","CU",186,0.002,0,0.002,"Curveball"
676477,"Garrett Whitlock","CH",215,0.002,0,0.002,"Changeup"
676664,"JP Sears","ST",610,0.002,0,0.002,"Sweeper"
676702,"Hunter Stratton","SL",121,0.002,0,0.003,"Slider"
676962,"Ben Brown","KC",486,0.002,0.001,0.001,"Knuckle-Curve"
676974,"Max Meyer","SL",359,0.002,0.001,0.002,"Slider"
678226,"Daysbel Hernández","SL",268,0.002,0.001,0.001,"Slider"
678394,"Brayan Bello","ST",566,0.002,0.001,0.002,"Sweeper"
678495,"Randy Rodríguez","SL",347,0.002,0,0.002,"Slider"
678606,"Jose A. Ferrer","CH",100,0.002,0,0.002,"Changeup"
678606,"José A. Ferrer","CH",128,0.002,0,0.002,"Changeup"
678692,"Ronny Henriquez","ST",165,0.002,0,0.002,"Sweeper"
678906,"Kai-Wei Teng","ST",106,0.002,0,0.002,"Sweeper"
680570,"Grayson Rodriguez","CH",356,0.002,0,0.002,"Changeup"
680573,"Simeon Woods Richardson","SL",584,0.002,0,0.002,"Slider"
680686,"Josiah Gray","FC",113,0.002,0,0.002,"Cutter"
680694,"Kyle Bradish","CU",180,0.002,0.001,0,"Curveball"
680704,"Nick Sandlin","FS",180,0.002,0,0.002,"Splitter"
680885,"Spencer Schwellenbach","CU",191,0.002,0,0.002,"Curveball"
680897,"Nick Nastrini","FF",110,0.002,0,0.002,"Four-Seam FB"
681190,"Randy Vásquez","CU",248,0.002,0,0.002,"Curveball"
681190,"Randy Vásquez","ST",235,0.002,0,0.002,"Sweeper"
681293,"Spencer Arrighetti","FC",283,0.002,0.001,0.002,"Cutter"
681293,"Spencer Arrighetti","ST",147,0.002,0,0.002,"Sweeper"
681343,"Shane Smith","SL",122,0.002,0,0.002,"Slider"
681517,"Kyle Leahy","CU",121,0.002,0.001,0.001,"Curveball"
681892,"Kody Funderburk","ST",150,0.002,0,0.002,"Sweeper"
682052,"Jacob Lopez","FC",128,0.002,0,0.002,"Cutter"
682227,"Brandon Williamson","CH",112,0.002,0,0.002,"Changeup"
682243,"Bryce Miller","ST",130,0.002,0.001,0.001,"Sweeper"
682610,"Roddery Muñoz","SI",153,0.002,0,0.002,"Sinker"
682847,"Luis L. Ortiz","FC",243,0.002,0,0.002,"Cutter"
682990,"Quinn Priester","FC",233,0.002,0,0.002,"Cutter"
683155,"Joey Estes","SL",180,0.002,0,0.002,"Slider"
683155,"Joey Estes","ST",238,0.002,0,0.002,"Sweeper"
683232,"Nick Mears","SL",283,0.002,0,0.001,"Slider"
684007,"Shota Imanaga","FS",874,0.002,0,0.002,"Splitter"
684007,"Shota Imanaga","ST",219,0.002,0.001,0.001,"Sweeper"
684320,"Yariel Rodríguez","SL",461,0.002,0,0.002,"Slider"
685126,"Brandon Eisert","SL",232,0.002,0,0.002,"Slider"
685299,"Tanner Gordon","CH",222,0.002,0,0.002,"Changeup"
685314,"Andrew Saalfrank","SI",154,0.002,0,0.002,"Sinker"
686218,"Emmet Sheehan","SL",238,0.002,0,0.002,"Slider"
686563,"Jonathan Cannon","ST",273,0.002,0,0.002,"Sweeper"
686580,"Justin Slaten","FC",230,0.002,0,0.002,"Cutter"
686610,"Ken Waldichuk","ST",134,0.002,0,0.003,"Sweeper"
686973,"Louis Varland","SL",175,0.002,0,0.002,"Slider"
687792,"DJ Herz","CH",189,0.002,0,0.002,"Changeup"
688138,"Logan Evans","FC",161,0.002,0.001,0.001,"Cutter"
688138,"Logan Evans","ST",135,0.002,0,0.002,"Sweeper"
689147,"Orion Kerkering","ST",460,0.002,0,0.001,"Sweeper"
690986,"Kyle Harrison","CH",255,0.002,0,0.002,"Changeup"
690990,"Cade Horton","ST",193,0.002,0,0.002,"Sweeper"
693433,"Bryan Woo","ST",162,0.002,0,0.002,"Sweeper"
694297,"Brandon Pfaadt","CH",434,0.002,0,0.002,"Changeup"
694363,"Jared Shuster","CH",235,0.002,0,0.001,"Changeup"
694363,"Jared Shuster","SL",213,0.002,0,0.002,"Slider"
694738,"Landen Roupp","CH",193,0.002,0,0.002,"Changeup"
695243,"Mason Miller","SL",347,0.002,0,0.002,"Slider"
695418,"Brad Lord","CH",132,0.002,0,0.002,"Changeup"
696136,"Jordan Wicks","CH",209,0.002,0,0.001,"Changeup"
701542,"Will Warren","CH",144,0.002,0,0.001,"Changeup"
701581,"David Festa","SL",274,0.002,0,0.001,"Slider"
702070,"Noah Cameron","CH",191,0.002,0,0.002,"Changeup"
702070,"Noah Cameron","SL",152,0.002,0,0.001,"Slider"
800049,"Adam Mazur","FF",152,0.002,0,0.002,"Four-Seam FB"
800049,"Adam Mazur","SL",168,0.002,0,0.002,"Slider"
801403,"Chase Dollander","CU",156,0.002,0,0.003,"Curveball"
806185,"Hayden Birdsong","CH",187,0.002,0.001,0.001,"Changeup"
450203,"Charlie Morton","CH",320,0.003,0.001,0.002,"Changeup"
450203,"Charlie Morton","CU",1155,0.003,0.001,0.002,"Curveball"
472610,"Luis García","ST",195,0.003,0.001,0.002,"Sweeper"
500779,"Jose Quintana","CH",491,0.003,0,0.003,"Changeup"
518876,"Merrill Kelly","SL",201,0.003,0,0.002,"Slider"
519151,"Ryan Pressly","CU",232,0.003,0.001,0.002,"Curveball"
519293,"Will Smith","SL",219,0.003,0,0.003,"Slider"
542881,"Tyler Anderson","FC",548,0.003,0,0.003,"Cutter"
543243,"Sonny Gray","CU",377,0.003,0.001,0.002,"Curveball"
543351,"Jay Jackson","SL",201,0.003,0,0.003,"Slider"
547973,"Aroldis Chapman","FS",128,0.003,0.001,0.002,"Splitter"
548384,"Brooks Raley","ST",178,0.003,0,0.003,"Sweeper"
548389,"Ross Stripling","CH",244,0.003,0,0.003,"Changeup"
552640,"Andrew Kittredge","SL",512,0.003,0,0.003,"Slider"
554340,"Yimi García","CU",127,0.003,0.001,0.002,"Curveball"
571578,"Patrick Corbin","FC",597,0.003,0,0.003,"Cutter"
571760,"Andrew Heaney","SL",655,0.003,0,0.003,"Slider"
571882,"Derek Law","SL",260,0.003,0,0.002,"Slider"
571946,"Shelby Miller","FS",203,0.003,0,0.003,"Splitter"
573124,"Taylor Rogers","ST",516,0.003,0,0.002,"Sweeper"
573186,"Marcus Stroman","FC",282,0.003,0,0.002,"Cutter"
573186,"Marcus Stroman","FS",168,0.003,0,0.003,"Splitter"
579328,"Yusei Kikuchi","CH",306,0.003,0,0.003,"Changeup"
592773,"Ryne Stanek","SL",180,0.003,0.001,0.002,"Slider"
592836,"Taijuan Walker","ST",124,0.003,0,0.003,"Sweeper"
593334,"Domingo Germán","CU",118,0.003,0,0.003,"Curveball"
593423,"Frankie Montas","FS",270,0.003,0,0.003,"Splitter"
593974,"Wandy Peralta","CH",386,0.003,0,0.003,"Changeup"
594798,"Jacob deGrom","CH",133,0.003,0,0.003,"Changeup"
595345,"Steven Okert","SL",593,0.003,0,0.002,"Slider"
596001,"Jakob Junis","CH",180,0.003,0.001,0.003,"Changeup"
596112,"Robert Stephenson","FC",175,0.003,0,0.003,"Cutter"
596295,"Austin Gomber","SL",369,0.003,0,0.003,"Slider"
600917,"José Leclerc","FC",132,0.003,0,0.003,"Cutter"
601713,"Nick Pivetta","FC",238,0.003,0,0.003,"Cutter"
601713,"Nick Pivetta","ST",595,0.003,0,0.003,"Sweeper"
605130,"Scott Barlow","SL",131,0.003,0,0.003,"Slider"
605280,"Clay Holmes","ST",291,0.003,0.001,0.003,"Sweeper"
605347,"Jorge López","SL",127,0.003,0,0.003,"Slider"
605397,"Joe Musgrove","CU",150,0.003,0.001,0.002,"Curveball"
605400,"Aaron Nola","CH",320,0.003,0,0.003,"Changeup"
605447,"Jordan Romano","SL",344,0.003,0.001,0.002,"Slider"
605452,"Joe Ross","SL",316,0.003,0,0.002,"Slider"
606930,"Jacob Barnes","FC",332,0.003,0,0.002,"Cutter"
606965,"Chris Devenski","CH",161,0.003,0.001,0.002,"Changeup"
607067,"Colin Rea","CH",148,0.003,0.001,0.002,"Changeup"
607067,"Colin Rea","SL",104,0.003,0,0.003,"Slider"
607074,"Carlos Rodón","CH",466,0.003,0,0.002,"Changeup"
607074,"Carlos Rodón","CU",119,0.003,0.002,0.001,"Curveball"
607074,"Carlos Rodón","SI",144,0.003,0.001,0.002,"Sinker"
607074,"Carlos Rodón","SL",860,0.003,0.001,0.002,"Slider"
607192,"Tyler Glasnow","CU",335,0.003,0,0.003,"Curveball"
607192,"Tyler Glasnow","SL",578,0.003,0,0.003,"Slider"
608334,"Carson Fulmer","CH",289,0.003,0,0.002,"Changeup"
608379,"Michael Wacha","CH",990,0.003,0,0.003,"Changeup"
608379,"Michael Wacha","SL",222,0.003,0,0.003,"Slider"
608566,"Germán Márquez","KC",312,0.003,0,0.002,"Knuckle-Curve"
608650,"Dietrich Enns","CH",125,0.003,0.001,0.002,"Changeup"
614179,"José Ruiz","CU",207,0.003,0.001,0.002,"Curveball"
621112,"Paul Blackburn","CU",127,0.003,0.001,0.002,"Curveball"
621114,"Ryan Burr","SL",183,0.003,0.001,0.002,"Slider"
622491,"Luis Castillo","CH",465,0.003,0,0.003,"Changeup"
622554,"Seranthony Domínguez","SL",147,0.003,0,0.003,"Slider"
622554,"Seranthony Domínguez","ST",179,0.003,0,0.002,"Sweeper"
622608,"Antonio Senzatela","SL",199,0.003,0,0.003,"Slider"
623433,"Nick Anderson","CU",120,0.003,0.001,0.002,"Curveball"
623437,"Justin Topa","ST",164,0.003,0,0.003,"Sweeper"
623474,"Jimmy Herget","ST",293,0.003,0,0.003,"Sweeper"
628317,"Kenta Maeda","FS",496,0.003,0,0.003,"Splitter"
640455,"Sean Manaea","ST",438,0.003,0,0.002,"Sweeper"
640470,"Adbert Alzolay","SL",180,0.003,0.001,0.003,"Slider"
641302,"Tyler Alexander","FC",345,0.003,0,0.003,"Cutter"
641401,"Connor Brogdon","CH",189,0.003,0,0.003,"Changeup"
641540,"Dane Dunning","CH",224,0.003,0,0.003,"Changeup"
641672,"Thomas Hatch","FC",140,0.003,0,0.002,"Cutter"
641712,"Dakota Hudson","SL",313,0.003,0,0.003,"Slider"
641745,"Brad Keller","SL",200,0.003,0.001,0.002,"Slider"
641793,"Zack Littell","FS",812,0.003,0.001,0.003,"Splitter"
641793,"Zack Littell","ST",140,0.003,0,0.003,"Sweeper"
641941,"Emilio Pagán","FC",223,0.003,0,0.002,"Cutter"
642152,"Lou Trivino","FC",104,0.003,0,0.003,"Cutter"
642207,"Devin Williams","CH",516,0.003,0.001,0.002,"Changeup"
642216,"Allan Winans","CH",149,0.003,0,0.003,"Changeup"
642585,"Félix Bautista","FS",117,0.003,0,0.003,"Splitter"
642701,"Dennis Santana","FC",127,0.003,0,0.003,"Cutter"
642701,"Dennis Santana","SL",434,0.003,0,0.003,"Slider"
643338,"Chad Green","SL",312,0.003,0,0.003,"Slider"
650556,"Bryan Abreu","SL",604,0.003,0.001,0.002,"Slider"
656222,"Jalen Beeks","FC",112,0.003,0,0.003,"Cutter"
656234,"Jake Bird","CU",178,0.003,0,0.003,"Curveball"
656240,"Scott Blewett","FS",104,0.003,0,0.002,"Splitter"
656240,"Scott Blewett","SL",205,0.003,0.001,0.003,"Slider"
656288,"Griffin Canning","KC",175,0.003,0.001,0.003,"Knuckle-Curve"
656550,"Grant Holmes","SL",536,0.003,0,0.003,"Slider"
656605,"Mitch Keller","CU",164,0.003,0.001,0.002,"Curveball"
656641,"Jacob Latz","CH",272,0.003,0,0.003,"Changeup"
656731,"Tylor Megill","SL",261,0.003,0,0.003,"Slider"
656756,"Jordan Montgomery","CH",294,0.003,0,0.003,"Changeup"
656794,"Sean Newcomb","SV",183,0.003,0.001,0.002,"Slurve"
656849,"David Peterson","CH",423,0.003,0.001,0.002,"Changeup"
656849,"David Peterson","SL",509,0.003,0.001,0.002,"Slider"
656876,"Drew Rasmussen","FC",416,0.003,0,0.002,"Cutter"
656945,"Tanner Scott","SL",530,0.003,0.001,0.002,"Slider"
657006,"Justin Steele","SL",563,0.003,0,0.002,"Slider"
657053,"Touki Toussaint","FS",204,0.003,0.001,0.002,"Splitter"
657097,"Jacob Webb","CH",385,0.003,0,0.003,"Changeup"
657376,"Clarke Schmidt","ST",302,0.003,0,0.003,"Sweeper"
657585,"Reed Garrett","FC",257,0.003,0,0.003,"Cutter"
657585,"Reed Garrett","FS",223,0.003,0,0.002,"Splitter"
657746,"Joe Ryan","FS",457,0.003,0.001,0.003,"Splitter"
657746,"Joe Ryan","SL",186,0.003,0,0.003,"Slider"
660271,"Shohei Ohtani","ST",167,0.003,0,0.003,"Sweeper"
660853,"Enyel De Los Santos","SL",455,0.003,0,0.003,"Slider"
661527,"Seth Martinez","ST",141,0.003,0,0.003,"Sweeper"
663436,"Davis Martin","ST",160,0.003,0.001,0.003,"Sweeper"
663460,"Kris Bubic","CH",239,0.003,0.001,0.002,"Changeup"
663485,"Cole Sands","CU",120,0.003,0,0.003,"Curveball"
663485,"Cole Sands","FC",307,0.003,0,0.003,"Cutter"
663623,"Jake Irvin","CU",909,0.003,0,0.002,"Curveball"
663765,"Jake Woodford","ST",165,0.003,0,0.003,"Sweeper"
663773,"Bryan Hoeing","SL",100,0.003,0.001,0.003,"Slider"
663776,"Patrick Sandoval","CH",313,0.003,0,0.003,"Changeup"
663855,"Jordan Hicks","ST",318,0.003,0,0.003,"Sweeper"
663878,"Nate Pearson","SL",220,0.003,0.001,0.002,"Slider"
663941,"Tristan Beck","ST",239,0.003,0,0.003,"Sweeper"
663978,"Chris Paddack","CH",519,0.003,0,0.002,"Changeup"
664076,"Garrett Cleavinger","SL",272,0.003,0.001,0.002,"Slider"
664285,"Framber Valdez","CU",885,0.003,0.001,0.002,"Curveball"
664747,"Alexis Díaz","SL",395,0.003,0,0.002,"Slider"
664854,"Ryan Helsley","SL",466,0.003,0.001,0.002,"Slider"
664875,"Justin Lawrence","ST",328,0.003,0,0.002,"Sweeper"
666142,"Cole Ragans","FC",235,0.003,0,0.003,"Cutter"
666157,"Nick Lodolo","CH",454,0.003,0.001,0.003,"Changeup"
666157,"Nick Lodolo","CU",528,0.003,0.001,0.003,"Curveball"
666200,"Jesús Luzardo","SL",347,0.003,0,0.003,"Slider"
666214,"Joey Wentz","CH",175,0.003,0,0.002,"Changeup"
666214,"Joey Wentz","FC",325,0.003,0.001,0.002,"Cutter"
666214,"Joey Wentz","SL",224,0.003,0,0.003,"Slider"
666277,"George Soriano","ST",225,0.003,0,0.003,"Sweeper"
666619,"Gregory Santos","SL",172,0.003,0.001,0.002,"Slider"
668678,"Zac Gallen","CH",488,0.003,0,0.003,"Changeup"
668881,"Hunter Greene","FS",148,0.003,0,0.003,"Splitter"
668909,"Gavin Williams","SL",177,0.003,0,0.003,"Slider"
668964,"Tobias Myers","FC",296,0.003,0,0.002,"Cutter"
668964,"Tobias Myers","SL",298,0.003,0,0.002,"Slider"
669084,"DL Hall","SL",118,0.003,0,0.003,"Slider"
669199,"Lake Bachar","FF",230,0.003,0,0.003,"Four-Seam FB"
669276,"Dylan Lee","CH",127,0.003,0,0.003,"Changeup"
669302,"Logan Gilbert","FS",479,0.003,0,0.002,"Splitter"
669302,"Logan Gilbert","SL",1051,0.003,0.001,0.002,"Slider"
669372,"J.T. Ginn","CH",109,0.003,0.001,0.002,"Changeup"
669372,"J.T. Ginn","SL",251,0.003,0,0.002,"Slider"
669387,"Carmen Mlodzinski","SL",209,0.003,0.001,0.002,"Slider"
669461,"Matthew Liberatore","CH",171,0.003,0,0.003,"Changeup"
669674,"Sam Long","CU",112,0.003,0.001,0.002,"Curveball"
669724,"Brenan Hanifee","SL",118,0.003,0,0.003,"Slider"
669854,"Ronel Blanco","CH",306,0.003,0,0.003,"Changeup"
670046,"Kenny Rosenberg","CH",181,0.003,0,0.003,"Changeup"
670102,"Bowden Francis","FS",234,0.003,0,0.003,"Splitter"
670912,"Johan Oviedo","CU",105,0.003,0,0.003,"Curveball"
670912,"Johan Oviedo","SL",293,0.003,0.001,0.003,"Slider"
670955,"Edwin Uceta","CH",372,0.003,0,0.003,"Changeup"
671096,"Andrew Abbott","CH",524,0.003,0,0.003,"Changeup"
671096,"Andrew Abbott","ST",588,0.003,0,0.003,"Sweeper"
672335,"Cionel Pérez","SV",225,0.003,0.001,0.002,"Slurve"
672456,"Keider Montero","KC",194,0.003,0,0.003,"Knuckle-Curve"
672710,"Roansy Contreras","SL",131,0.003,0,0.003,"Slider"
675911,"Spencer Strider","SL",567,0.003,0,0.002,"Slider"
676130,"José Buttó","CH",258,0.003,0,0.003,"Changeup"
676254,"Ryan Walker","SL",597,0.003,0,0.003,"Slider"
676272,"Bobby Miller","CU",169,0.003,0.001,0.001,"Curveball"
676282,"Joey Cantillo","CU",149,0.003,0.001,0.002,"Curveball"
676395,"Robert Garcia","CH",345,0.003,0.001,0.002,"Changeup"
676395,"Robert Garcia","SL",255,0.003,0.001,0.002,"Slider"
676440,"Tanner Bibee","FC",773,0.003,0,0.002,"Cutter"
676440,"Tanner Bibee","ST",294,0.003,0.001,0.003,"Sweeper"
676508,"Ben Casparius","ST",230,0.003,0,0.003,"Sweeper"
676684,"Will Vest","CH",104,0.003,0,0.002,"Changeup"
676710,"Kutter Crawford","FS",148,0.003,0,0.003,"Splitter"
676979,"Garrett Crochet","ST",362,0.003,0,0.003,"Sweeper"
677944,"Slade Cecconi","CH",133,0.003,-0.001,0.003,"Changeup"
677944,"Slade Cecconi","SL",355,0.003,0,0.003,"Slider"
677960,"Ryan Weathers","ST",162,0.003,0.001,0.002,"Sweeper"
678061,"Ray Kerr","CU",126,0.003,0.001,0.002,"Curveball"
678368,"Valente Bellozo","CH",146,0.003,0,0.002,"Changeup"
678692,"Ronny Henriquez","CH",118,0.003,0.001,0.002,"Changeup"
679525,"Alec Marsh","CU",201,0.003,0.001,0.003,"Curveball"
679525,"Alec Marsh","ST",137,0.003,0.001,0.003,"Sweeper"
679885,"Justin Martinez","SL",125,0.003,0,0.003,"Slider"
680570,"Grayson Rodriguez","CU",130,0.003,0.002,0.001,"Curveball"
680570,"Grayson Rodriguez","SL",141,0.003,0,0.002,"Slider"
680730,"Mitchell Parker","SL",300,0.003,0,0.003,"Slider"
680732,"Sean Burke","SL",296,0.003,0,0.002,"Slider"
680742,"Jonathan Bowlan","SL",123,0.003,0,0.003,"Slider"
680755,"Braydon Fisher","SL",145,0.003,0.001,0.002,"Slider"
680885,"Spencer Schwellenbach","FS",239,0.003,0.001,0.002,"Splitter"
680885,"Spencer Schwellenbach","SL",350,0.003,0.001,0.002,"Slider"
681857,"Reese Olson","SL",477,0.003,0.001,0.002,"Slider"
682243,"Bryce Miller","FS",393,0.003,0,0.003,"Splitter"
682243,"Bryce Miller","KC",114,0.003,0.001,0.002,"Knuckle-Curve"
682842,"Abner Uribe","SL",281,0.003,0,0.003,"Slider"
682990,"Quinn Priester","SL",511,0.003,0,0.003,"Slider"
683004,"Jack Leiter","CU",102,0.003,0.001,0.002,"Curveball"
683627,"Anthony Molina","CH",139,0.003,0,0.003,"Changeup"
683769,"Hunter Gaddis","SL",517,0.003,0,0.003,"Slider"
686563,"Jonathan Cannon","CH",386,0.003,0,0.003,"Changeup"
686580,"Justin Slaten","ST",138,0.003,0,0.002,"Sweeper"
686613,"Hunter Brown","SL",198,0.003,0,0.002,"Slider"
686701,"Ryan Bergert","SL",141,0.003,0.001,0.002,"Slider"
686730,"Carson Spiers","CH",125,0.003,0,0.003,"Changeup"
686752,"Ryan Pepiot","CH",689,0.003,0,0.002,"Changeup"
687424,"Anthony Maldonado","SL",115,0.003,0,0.004,"Slider"
687473,"Ryan Gusto","CU",106,0.003,0.001,0.002,"Curveball"
687765,"Mitch Spence","SL",598,0.003,0,0.003,"Slider"
690544,"Bailey Horn","ST",113,0.003,0.001,0.002,"Sweeper"
690829,"Ben Joyce","SI",100,0.003,0,0.003,"Sinker"
690928,"Hunter Dobbins","SL",111,0.003,0.001,0.002,"Slider"
693312,"Kyle Nicolas","SL",203,0.003,0,0.003,"Slider"
693433,"Bryan Woo","CH",169,0.003,0,0.003,"Changeup"
693433,"Bryan Woo","SL",226,0.003,0.001,0.002,"Slider"
693821,"Bryce Elder","CH",249,0.003,0,0.003,"Changeup"
693821,"Bryce Elder","SL",720,0.003,0.001,0.002,"Slider"
694037,"Daniel Palencia","SL",170,0.003,0.001,0.002,"Slider"
694813,"Gavin Stone","SL",158,0.003,0,0.003,"Slider"
694819,"Jacob Misiorowski","SL",133,0.003,0,0.002,"Slider"
695549,"Jackson Jobe","FF",130,0.003,0,0.003,"Four-Seam FB"
700249,"Cade Povich","CH",192,0.003,0,0.003,"Changeup"
701552,"Andre Granillo","SL",117,0.003,0,0.002,"Slider"
702070,"Noah Cameron","FC",227,0.003,0.001,0.002,"Cutter"
702352,"Spencer Bivens","FC",206,0.003,0,0.003,"Cutter"
702352,"Spencer Bivens","ST",140,0.003,0,0.003,"Sweeper"
806185,"Hayden Birdsong","CU",138,0.003,0.001,0.002,"Curveball"
808967,"Yoshinobu Yamamoto","FS",535,0.003,0.001,0.002,"Splitter"
820862,"José Fermin","SL",123,0.003,0,0.003,"Slider"
434378,"Justin Verlander","SL",636,0.004,0.001,0.003,"Slider"
471911,"Carlos Carrasco","CH",365,0.004,0.001,0.003,"Changeup"
477132,"Clayton Kershaw","SL",626,0.004,0,0.004,"Slider"
502043,"Kyle Gibson","CH",243,0.004,0,0.004,"Changeup"
502624,"Chase Anderson","CH",200,0.004,0,0.003,"Changeup"
518397,"Scott Alexander","SL",102,0.004,0.001,0.003,"Slider"
518489,"Ryan Brasier","SL",204,0.004,0.001,0.003,"Slider"
518876,"Merrill Kelly","CH",683,0.004,0.001,0.003,"Changeup"
527048,"Martín Pérez","CH",446,0.004,0,0.003,"Changeup"
542888,"Shawn Armstrong","ST",128,0.004,0,0.004,"Sweeper"
543037,"Gerrit Cole","FC",218,0.004,0.001,0.004,"Cutter"
543056,"Danny Coulombe","FC",277,0.004,0.001,0.003,"Cutter"
543135,"Nathan Eovaldi","FS",842,0.004,0.001,0.004,"Splitter"
543243,"Sonny Gray","CH",170,0.004,0,0.003,"Changeup"
543339,"Daniel Hudson","SL",186,0.004,0.001,0.003,"Slider"
543518,"Scott McGough","FS",212,0.004,0.001,0.003,"Splitter"
547179,"Michael Lorenzen","CH",526,0.004,0,0.004,"Changeup"
547973,"Aroldis Chapman","SL",212,0.004,0,0.003,"Slider"
554430,"Zack Wheeler","FS",225,0.004,0.001,0.003,"Splitter"
571656,"Buck Farmer","CH",154,0.004,0.001,0.003,"Changeup"
592155,"Cam Booser","FC",144,0.004,0,0.004,"Cutter"
592351,"Jon Gray","CH",115,0.004,0.001,0.004,"Changeup"
592836,"Taijuan Walker","FC",413,0.004,0,0.004,"Cutter"
600986,"Thyago Vieira","SL",114,0.004,0,0.004,"Slider"
601713,"Nick Pivetta","CU",484,0.004,0.001,0.002,"Curveball"
605182,"Mike Clevinger","CH",128,0.004,0,0.004,"Changeup"
605288,"Adrian Houser","CH",209,0.004,0.001,0.003,"Changeup"
605400,"Aaron Nola","FC",229,0.004,0,0.004,"Cutter"
605483,"Blake Snell","SL",172,0.004,0.001,0.004,"Slider"
606160,"Rafael Montero","FS",235,0.004,0,0.004,"Splitter"
607455,"Anthony Banda","SL",326,0.004,0.001,0.004,"Slider"
607536,"Kyle Freeland","ST",160,0.004,0.001,0.003,"Sweeper"
607625,"Seth Lugo","CH",235,0.004,0.001,0.003,"Changeup"
608032,"Carlos Estévez","CH",133,0.004,0,0.004,"Changeup"
608337,"Lucas Giolito","CH",524,0.004,0,0.004,"Changeup"
608344,"Cole Irvin","CH",189,0.004,0,0.004,"Changeup"
608371,"Lucas Sims","ST",302,0.004,0,0.004,"Sweeper"
615698,"Cal Quantrill","FS",640,0.004,0.001,0.004,"Splitter"
621199,"Matt Bowman","ST",102,0.004,0,0.003,"Sweeper"
621244,"José Berríos","CH",581,0.004,0,0.003,"Changeup"
621345,"A.J. Minter","FC",206,0.004,0,0.003,"Cutter"
621389,"Ty Blach","FC",169,0.004,0,0.003,"Cutter"
622663,"Luis Severino","ST",469,0.004,0,0.003,"Sweeper"
623474,"Jimmy Herget","SL",206,0.004,0.001,0.004,"Slider"
628452,"Raisel Iglesias","CH",414,0.004,0.001,0.004,"Changeup"
628708,"Yunior Marte","SL",139,0.004,0.001,0.003,"Slider"
640455,"Sean Manaea","SL",114,0.004,0.001,0.003,"Slider"
640462,"A.J. Puk","ST",141,0.004,0.001,0.004,"Sweeper"
641154,"Pablo López","ST",522,0.004,0,0.004,"Sweeper"
641793,"Zack Littell","SL",936,0.004,0,0.003,"Slider"
641927,"Bailey Ober","CH",973,0.004,0,0.004,"Changeup"
642121,"Cole Sulser","CH",115,0.004,0.001,0.003,"Changeup"
642397,"Gregory Soto","SL",381,0.004,0,0.004,"Slider"
642546,"Jonathan Hernández","SL",196,0.004,0,0.004,"Slider"
642547,"Freddy Peralta","CH",638,0.004,0.001,0.003,"Changeup"
643410,"Mark Leiter Jr.","FS",381,0.004,0,0.004,"Splitter"
645261,"Sandy Alcantara","FC",315,0.004,0,0.003,"Cutter"
647336,"Michael Soroka","CH",116,0.004,0,0.004,"Changeup"
650911,"Cristopher Sánchez","CH",1266,0.004,0.001,0.004,"Changeup"
